seq,batch,collection,id,group,unit
1372,28,terms,degrees-of-freedom,用語:AP Statistics,us-ap-statistics-3-inference-for-proportions
1373,28,terms,chi-square-test,用語:AP Statistics,us-ap-statistics-3-inference-for-proportions
1374,28,terms,test-for-independence,用語:AP Statistics,us-ap-statistics-3-inference-for-proportions
1375,28,terms,test-for-homogeneity,用語:AP Statistics,us-ap-statistics-3-inference-for-proportions
1376,28,terms,expected-count,用語:AP Statistics,us-ap-statistics-3-inference-for-proportions
1377,28,terms,observed-count,用語:AP Statistics,us-ap-statistics-3-inference-for-proportions
1378,28,terms,t-distribution,用語:AP Statistics,us-ap-statistics-4-inference-for-means
1379,28,terms,one-sample-t-test,用語:AP Statistics,us-ap-statistics-4-inference-for-means
1380,28,terms,paired-t-test,用語:AP Statistics,us-ap-statistics-4-inference-for-means
1381,28,terms,two-sample-t-test,用語:AP Statistics,us-ap-statistics-4-inference-for-means
1382,28,terms,coefficient-of-determination,用語:AP Statistics,us-ap-statistics-5-regression-analysis
1383,28,terms,residual-plot,用語:AP Statistics,us-ap-statistics-5-regression-analysis
1384,28,terms,hyperbolic-functions,用語:Calculus I,us-calculus-1-functions
1385,28,terms,inverse-hyperbolic-functions,用語:Calculus I,us-calculus-1-functions
1386,28,terms,transcendental-function,用語:Calculus I,us-calculus-1-functions
1387,28,terms,algebraic-function,用語:Calculus I,us-calculus-1-functions
1388,28,terms,taylors-theorem,用語:Calculus II,us-calculus-2-power-series
1389,28,terms,binomial-series,用語:Calculus II,us-calculus-2-power-series
1390,28,terms,monotone-convergence-theorem,用語:Calculus II,us-calculus-2-sequences-and-series
1391,28,terms,telescoping-series,用語:Calculus II,us-calculus-2-sequences-and-series
1392,28,terms,double-integral,用語:Calculus III,us-calculus-3-multiple-integrals
1393,28,terms,iterated-integral,用語:Calculus III,us-calculus-3-multiple-integrals
1394,28,terms,changing-the-order-of-integration,用語:Calculus III,us-calculus-3-multiple-integrals
1395,28,terms,triple-integral,用語:Calculus III,us-calculus-3-multiple-integrals
1396,28,terms,change-of-variables,用語:Calculus III,us-calculus-3-multiple-integrals
1397,28,terms,jacobian,用語:Calculus III,us-calculus-3-multiple-integrals
1398,28,terms,fubinis-theorem,用語:Calculus III,us-calculus-3-multiple-integrals
1399,28,terms,cylindrical-coordinates,用語:Calculus III,us-calculus-3-multiple-integrals
1400,28,terms,spherical-coordinates,用語:Calculus III,us-calculus-3-multiple-integrals
1401,29,terms,function-of-several-variables,用語:Calculus III,us-calculus-3-partial-derivatives
1402,29,terms,level-curve,用語:Calculus III,us-calculus-3-partial-derivatives
1403,29,terms,partial-derivative,用語:Calculus III,us-calculus-3-partial-derivatives
1404,29,terms,tangent-plane,用語:Calculus III,us-calculus-3-partial-derivatives
1405,29,terms,total-differential,用語:Calculus III,us-calculus-3-partial-derivatives
1406,29,terms,multivariable-chain-rule,用語:Calculus III,us-calculus-3-partial-derivatives
1407,29,terms,directional-derivative,用語:Calculus III,us-calculus-3-partial-derivatives
1408,29,terms,gradient,用語:Calculus III,us-calculus-3-partial-derivatives
1409,29,terms,saddle-point,用語:Calculus III,us-calculus-3-partial-derivatives
1410,29,terms,lagrange-multipliers,用語:Calculus III,us-calculus-3-partial-derivatives
1411,29,terms,take-the-partial-derivative,用語:Calculus III,us-calculus-3-partial-derivatives
1412,29,terms,vector-field,用語:Calculus III,us-calculus-3-vector-calculus
1413,29,terms,line-integral,用語:Calculus III,us-calculus-3-vector-calculus
1414,29,terms,conservative-vector-field,用語:Calculus III,us-calculus-3-vector-calculus
1415,29,terms,potential-function,用語:Calculus III,us-calculus-3-vector-calculus
1416,29,terms,greens-theorem,用語:Calculus III,us-calculus-3-vector-calculus
1417,29,terms,curl-vector,用語:Calculus III,us-calculus-3-vector-calculus
1418,29,terms,divergence-vector,用語:Calculus III,us-calculus-3-vector-calculus
1419,29,terms,surface-integral,用語:Calculus III,us-calculus-3-vector-calculus
1420,29,terms,stokes-theorem,用語:Calculus III,us-calculus-3-vector-calculus
1421,29,terms,divergence-theorem,用語:Calculus III,us-calculus-3-vector-calculus
1422,29,terms,space-curve,用語:Calculus III,us-calculus-3-vector-valued-functions
1423,29,terms,curvature,用語:Calculus III,us-calculus-3-vector-valued-functions
1424,29,terms,unit-tangent-vector,用語:Calculus III,us-calculus-3-vector-valued-functions
1425,29,terms,unit-normal-vector,用語:Calculus III,us-calculus-3-vector-valued-functions
1426,29,terms,scalar-triple-product,用語:Calculus III,us-calculus-3-vectors-in-space
1427,29,terms,quadric-surface,用語:Calculus III,us-calculus-3-vectors-in-space
1428,29,terms,cofactor-expansion,用語:Linear Algebra,us-linear-algebra-determinants
1429,29,terms,cofactor,用語:Linear Algebra,us-linear-algebra-determinants
1430,29,terms,minor,用語:Linear Algebra,us-linear-algebra-determinants
1431,29,terms,adjugate,用語:Linear Algebra,us-linear-algebra-determinants
1432,29,terms,eigenvalue,用語:Linear Algebra,us-linear-algebra-eigenvalues
1433,29,terms,eigenvector,用語:Linear Algebra,us-linear-algebra-eigenvalues
1434,29,terms,eigenspace,用語:Linear Algebra,us-linear-algebra-eigenvalues
1435,29,terms,characteristic-polynomial,用語:Linear Algebra,us-linear-algebra-eigenvalues
1436,29,terms,diagonalization,用語:Linear Algebra,us-linear-algebra-eigenvalues
1437,29,terms,diagonalizable,用語:Linear Algebra,us-linear-algebra-eigenvalues
1438,29,terms,similar-matrices,用語:Linear Algebra,us-linear-algebra-eigenvalues
1439,29,terms,algebraic-multiplicity,用語:Linear Algebra,us-linear-algebra-eigenvalues
1440,29,terms,geometric-multiplicity,用語:Linear Algebra,us-linear-algebra-eigenvalues
1441,29,terms,markov-chain,用語:Linear Algebra,us-linear-algebra-eigenvalues
1442,29,terms,dynamical-system,用語:Linear Algebra,us-linear-algebra-eigenvalues
1443,29,terms,null-space,用語:Linear Algebra,us-linear-algebra-linear-transformations
1444,29,terms,column-space,用語:Linear Algebra,us-linear-algebra-linear-transformations
1445,29,terms,standard-matrix,用語:Linear Algebra,us-linear-algebra-linear-transformations
1446,29,terms,onto,用語:Linear Algebra,us-linear-algebra-linear-transformations
1447,29,terms,isomorphism,用語:Linear Algebra,us-linear-algebra-linear-transformations
1448,29,terms,orthonormal-basis,用語:Linear Algebra,us-linear-algebra-orthogonality
1449,29,terms,gram-schmidt-process,用語:Linear Algebra,us-linear-algebra-orthogonality
1450,29,terms,orthogonal-complement,用語:Linear Algebra,us-linear-algebra-orthogonality
1451,30,terms,qr-factorization,用語:Linear Algebra,us-linear-algebra-orthogonality
1452,30,terms,singular-value-decomposition,用語:Linear Algebra,us-linear-algebra-orthogonality
1453,30,terms,quadratic-form,用語:Linear Algebra,us-linear-algebra-orthogonality
1454,30,terms,reduced-row-echelon-form,用語:Linear Algebra,us-linear-algebra-systems-and-matrices
1455,30,terms,pivot,用語:Linear Algebra,us-linear-algebra-systems-and-matrices
1456,30,terms,free-variable,用語:Linear Algebra,us-linear-algebra-systems-and-matrices
1457,30,terms,basic-variable,用語:Linear Algebra,us-linear-algebra-systems-and-matrices
1458,30,terms,transpose,用語:Linear Algebra,us-linear-algebra-systems-and-matrices
1459,30,terms,invertible-matrix,用語:Linear Algebra,us-linear-algebra-systems-and-matrices
1460,30,terms,singular-matrix,用語:Linear Algebra,us-linear-algebra-systems-and-matrices
1461,30,terms,elementary-matrix,用語:Linear Algebra,us-linear-algebra-systems-and-matrices
1462,30,terms,lu-decomposition,用語:Linear Algebra,us-linear-algebra-systems-and-matrices
1463,30,terms,block-matrix,用語:Linear Algebra,us-linear-algebra-systems-and-matrices
1464,30,terms,homogeneous-system,用語:Linear Algebra,us-linear-algebra-systems-and-matrices
1465,30,terms,vector-space,用語:Linear Algebra,us-linear-algebra-vector-spaces
1466,30,terms,subspace,用語:Linear Algebra,us-linear-algebra-vector-spaces
1467,30,terms,span,用語:Linear Algebra,us-linear-algebra-vector-spaces
1468,30,terms,basis,用語:Linear Algebra,us-linear-algebra-vector-spaces
1469,30,terms,dimension,用語:Linear Algebra,us-linear-algebra-vector-spaces
1470,30,terms,row-space,用語:Linear Algebra,us-linear-algebra-vector-spaces
1471,30,terms,rank,用語:Linear Algebra,us-linear-algebra-vector-spaces
1472,30,terms,rank-nullity-theorem,用語:Linear Algebra,us-linear-algebra-vector-spaces
1473,30,terms,coordinate-vector,用語:Linear Algebra,us-linear-algebra-vector-spaces
1474,30,terms,change-of-basis,用語:Linear Algebra,us-linear-algebra-vector-spaces
1475,30,terms,uniform-distribution,用語:Intro Statistics,us-intro-statistics-continuous-distributions
1476,30,terms,exponential-distribution,用語:Intro Statistics,us-intro-statistics-continuous-distributions
1477,30,terms,normal-probability-plot,用語:Intro Statistics,us-intro-statistics-continuous-distributions
1478,30,terms,coefficient-of-variation,用語:Intro Statistics,us-intro-statistics-descriptive-statistics
1479,30,terms,chebyshevs-inequality,用語:Intro Statistics,us-intro-statistics-descriptive-statistics
1480,30,terms,hypergeometric-distribution,用語:Intro Statistics,us-intro-statistics-discrete-distributions
1481,30,terms,poisson-distribution,用語:Intro Statistics,us-intro-statistics-discrete-distributions
1482,30,terms,geometric-distribution,用語:Intro Statistics,us-intro-statistics-discrete-distributions
1483,30,terms,test-of-a-single-variance,用語:Intro Statistics,us-intro-statistics-hypothesis-testing
1484,30,terms,anova,用語:Intro Statistics,us-intro-statistics-hypothesis-testing
1485,30,terms,f-distribution,用語:Intro Statistics,us-intro-statistics-hypothesis-testing
1486,30,terms,goodness-of-fit-test,用語:Intro Statistics,us-intro-statistics-hypothesis-testing
1487,30,terms,inclusion-exclusion-principle,用語:Intro Statistics,us-intro-statistics-probability
1488,30,terms,bayes-theorem,用語:Intro Statistics,us-intro-statistics-probability
1489,30,terms,t-test-for-the-slope,用語:Intro Statistics,us-intro-statistics-regression
1490,30,terms,influential-point,用語:Intro Statistics,us-intro-statistics-regression
1491,30,terms,statistics,用語:Intro Statistics,us-intro-statistics-sampling-and-data
1492,30,terms,descriptive-statistics,用語:Intro Statistics,us-intro-statistics-sampling-and-data
1493,30,terms,inferential-statistics,用語:Intro Statistics,us-intro-statistics-sampling-and-data
1494,30,terms,statistic,用語:Intro Statistics,us-intro-statistics-sampling-and-data
1495,30,terms,levels-of-measurement,用語:Intro Statistics,us-intro-statistics-sampling-and-data
1496,30,terms,pigeonhole-principle,用語:Discrete Math,us-discrete-math-counting
1497,30,terms,binomial-identities,用語:Discrete Math,us-discrete-math-counting
1498,30,terms,generating-function,用語:Discrete Math,us-discrete-math-counting
1499,30,terms,linearity-of-expectation,用語:Discrete Math,us-discrete-math-discrete-probability
1500,30,terms,relation,用語:Discrete Math,us-discrete-math-graphs-and-relations
1501,31,terms,equivalence-relation,用語:Discrete Math,us-discrete-math-graphs-and-relations
1502,31,terms,equivalence-class,用語:Discrete Math,us-discrete-math-graphs-and-relations
1503,31,terms,partial-order,用語:Discrete Math,us-discrete-math-graphs-and-relations
1504,31,terms,directed-graph,用語:Discrete Math,us-discrete-math-graphs-and-relations
1505,31,terms,degree-vertex,用語:Discrete Math,us-discrete-math-graphs-and-relations
1506,31,terms,handshaking-lemma,用語:Discrete Math,us-discrete-math-graphs-and-relations
1507,31,terms,connected,用語:Discrete Math,us-discrete-math-graphs-and-relations
1508,31,terms,hamiltonian-path,用語:Discrete Math,us-discrete-math-graphs-and-relations
1509,31,terms,spanning-tree,用語:Discrete Math,us-discrete-math-graphs-and-relations
1510,31,terms,bipartite-graph,用語:Discrete Math,us-discrete-math-graphs-and-relations
1511,31,terms,planar-graph,用語:Discrete Math,us-discrete-math-graphs-and-relations
1512,31,terms,graph-coloring,用語:Discrete Math,us-discrete-math-graphs-and-relations
1513,31,terms,strong-induction,用語:Discrete Math,us-discrete-math-induction-and-recursion
1514,31,terms,well-ordering-principle,用語:Discrete Math,us-discrete-math-induction-and-recursion
1515,31,terms,structural-induction,用語:Discrete Math,us-discrete-math-induction-and-recursion
1516,31,terms,recursive-algorithm,用語:Discrete Math,us-discrete-math-induction-and-recursion
1517,31,terms,linear-recurrence-relation,用語:Discrete Math,us-discrete-math-induction-and-recursion
1518,31,terms,propositional-logic,用語:Discrete Math,us-discrete-math-logic-and-proofs
1519,31,terms,tautology,用語:Discrete Math,us-discrete-math-logic-and-proofs
1520,31,terms,predicate,用語:Discrete Math,us-discrete-math-logic-and-proofs
1521,31,terms,quantifier,用語:Discrete Math,us-discrete-math-logic-and-proofs
1522,31,terms,universal-quantifier,用語:Discrete Math,us-discrete-math-logic-and-proofs
1523,31,terms,existential-quantifier,用語:Discrete Math,us-discrete-math-logic-and-proofs
1524,31,terms,rules-of-inference,用語:Discrete Math,us-discrete-math-logic-and-proofs
1525,31,terms,proof-by-cases,用語:Discrete Math,us-discrete-math-logic-and-proofs
1526,31,terms,existence-proof,用語:Discrete Math,us-discrete-math-logic-and-proofs
1527,31,terms,uniqueness-proof,用語:Discrete Math,us-discrete-math-logic-and-proofs
1528,31,terms,without-loss-of-generality,用語:Discrete Math,us-discrete-math-logic-and-proofs
1529,31,terms,bezouts-identity,用語:Discrete Math,us-discrete-math-number-theory
1530,31,terms,extended-euclidean-algorithm,用語:Discrete Math,us-discrete-math-number-theory
1531,31,terms,modular-inverse,用語:Discrete Math,us-discrete-math-number-theory
1532,31,terms,chinese-remainder-theorem,用語:Discrete Math,us-discrete-math-number-theory
1533,31,terms,fermats-little-theorem,用語:Discrete Math,us-discrete-math-number-theory
1534,31,terms,infinitude-of-primes,用語:Discrete Math,us-discrete-math-number-theory
1535,31,terms,cryptography,用語:Discrete Math,us-discrete-math-number-theory
1536,31,terms,power-set,用語:Discrete Math,us-discrete-math-sets-and-functions
1537,31,terms,cartesian-product,用語:Discrete Math,us-discrete-math-sets-and-functions
1538,31,terms,bijection,用語:Discrete Math,us-discrete-math-sets-and-functions
1539,31,terms,ceiling-function,用語:Discrete Math,us-discrete-math-sets-and-functions
1540,31,terms,countable,用語:Discrete Math,us-discrete-math-sets-and-functions
1541,31,symbols,absolute-value-bars,記号,arithmetic
1542,31,symbols,approximately-equal-sign,記号,arithmetic
1543,31,symbols,compound-inequality,記号,arithmetic
1544,31,symbols,decimal-point,記号,arithmetic
1545,31,symbols,division-sign,記号,arithmetic
1546,31,symbols,equals-sign,記号,arithmetic
1547,31,symbols,geq-sign,記号,arithmetic
1548,31,symbols,greater-than-sign,記号,arithmetic
1549,31,symbols,leq-sign,記号,arithmetic
1550,31,symbols,less-than-sign,記号,arithmetic
1551,32,symbols,long-division-bracket,記号,arithmetic
1552,32,symbols,minus-plus-sign,記号,arithmetic
1553,32,symbols,minus-sign,記号,arithmetic
1554,32,symbols,negative-sign,記号,arithmetic
1555,32,symbols,not-equal-sign,記号,arithmetic
1556,32,symbols,parenthesized-quantity,記号,arithmetic
1557,32,symbols,percent-sign,記号,arithmetic
1558,32,symbols,plus-minus-sign,記号,arithmetic
1559,32,symbols,plus-sign,記号,arithmetic
1560,32,symbols,proportion-colon,記号,arithmetic
1561,32,symbols,ratio-colon,記号,arithmetic
1562,32,symbols,repeating-decimal-bar,記号,arithmetic
1563,32,symbols,scientific-notation-form,記号,arithmetic
1564,32,symbols,times-sign,記号,arithmetic
1565,32,symbols,fraction-a-over-b,記号,fractions
1566,32,symbols,mixed-number,記号,fractions
1567,32,symbols,numeric-fraction,記号,fractions
1568,32,symbols,rational-expression-fraction,記号,fractions
1569,32,symbols,e-constant,記号,exponents
1570,32,symbols,e-to-the-x,記号,exponents
1571,32,symbols,exp-function,記号,exponents
1572,32,symbols,expression-exponent,記号,exponents
1573,32,symbols,fractional-exponent,記号,exponents
1574,32,symbols,negative-exponent-power,記号,exponents
1575,32,symbols,power-cubed,記号,exponents
1576,32,symbols,power-fourth,記号,exponents
1577,32,symbols,power-n,記号,exponents
1578,32,symbols,power-squared,記号,exponents
1579,32,symbols,cube-root,記号,roots
1580,32,symbols,nth-root-radical,記号,roots
1581,32,symbols,square-root,記号,roots
1582,32,symbols,a-sub-n,記号,subscripts
1583,32,symbols,sequence-braces,記号,subscripts
1584,32,symbols,x-naught,記号,subscripts
1585,32,symbols,ceiling-brackets,記号,functions
1586,32,symbols,composition-notation,記号,functions
1587,32,symbols,floor-brackets,記号,functions
1588,32,symbols,function-f-of-x,記号,functions
1589,32,symbols,function-maps-arrow,記号,functions
1590,32,symbols,gauss-bracket-jp,記号,functions
1591,32,symbols,hyperbolic-functions-notation,記号,functions
1592,32,symbols,inverse-function-notation,記号,functions
1593,32,symbols,max-min-notation,記号,functions
1594,32,symbols,piecewise-brace,記号,functions
1595,32,symbols,cosecant-of-theta,記号,trigonometry
1596,32,symbols,cosine-of-theta,記号,trigonometry
1597,32,symbols,cotangent-of-theta,記号,trigonometry
1598,32,symbols,inverse-cosine-notation,記号,trigonometry
1599,32,symbols,inverse-sine-notation,記号,trigonometry
1600,32,symbols,inverse-tangent-notation,記号,trigonometry
1601,33,symbols,radian-unit,記号,trigonometry
1602,33,symbols,secant-of-theta,記号,trigonometry
1603,33,symbols,sine-of-theta,記号,trigonometry
1604,33,symbols,sine-squared,記号,trigonometry
1605,33,symbols,tangent-of-theta,記号,trigonometry
1606,33,symbols,theta,記号,trigonometry
1607,33,symbols,common-log-notation,記号,logarithms
1608,33,symbols,log-base-a,記号,logarithms
1609,33,symbols,log-e-jp,記号,logarithms
1610,33,symbols,natural-log-ln,記号,logarithms
1611,33,symbols,approaches-arrow,記号,limits
1612,33,symbols,dne-abbreviation,記号,limits
1613,33,symbols,indeterminate-forms,記号,limits
1614,33,symbols,infinity-symbol,記号,limits
1615,33,symbols,limit-from-left,記号,limits
1616,33,symbols,limit-from-right,記号,limits
1617,33,symbols,limit-x-to-a,記号,limits
1618,33,symbols,delta-x,記号,derivatives
1619,33,symbols,derivative-evaluated-at,記号,derivatives
1620,33,symbols,derivative-leibniz,記号,derivatives
1621,33,symbols,derivative-prime,記号,derivatives
1622,33,symbols,difference-quotient-limit,記号,derivatives
1623,33,symbols,directional-derivative-notation,記号,derivatives
1624,33,symbols,jacobian-notation,記号,derivatives
1625,33,symbols,nabla,記号,derivatives
1626,33,symbols,nth-derivative-notation,記号,derivatives
1627,33,symbols,partial-derivative-leibniz,記号,derivatives
1628,33,symbols,partial-derivative-subscript,記号,derivatives
1629,33,symbols,second-derivative-leibniz,記号,derivatives
1630,33,symbols,double-integral-sign,記号,integrals
1631,33,symbols,evaluation-bar,記号,integrals
1632,33,symbols,integral-definite,記号,integrals
1633,33,symbols,integral-indefinite,記号,integrals
1634,33,symbols,line-integral-sign,記号,integrals
1635,33,symbols,plus-c-constant,記号,integrals
1636,33,symbols,triple-integral-sign,記号,integrals
1637,33,symbols,product-pi-notation,記号,sums
1638,33,symbols,summation-sigma,記号,sums
1639,33,symbols,cardinality-notation,記号,sets
1640,33,symbols,cartesian-product-cross,記号,sets
1641,33,symbols,closed-interval-brackets,記号,sets
1642,33,symbols,complement-notation,記号,sets
1643,33,symbols,complex-numbers-symbol,記号,sets
1644,33,symbols,element-of-sign,記号,sets
1645,33,symbols,empty-set-symbol,記号,sets
1646,33,symbols,half-open-interval,記号,sets
1647,33,symbols,integers-symbol,記号,sets
1648,33,symbols,intersection-sign,記号,sets
1649,33,symbols,natural-numbers-symbol,記号,sets
1650,33,symbols,not-element-of-sign,記号,sets
1651,34,symbols,open-interval-parentheses,記号,sets
1652,34,symbols,power-set-notation,記号,sets
1653,34,symbols,proper-subset-sign,記号,sets
1654,34,symbols,rationals-symbol,記号,sets
1655,34,symbols,reals-symbol,記号,sets
1656,34,symbols,roster-braces,記号,sets
1657,34,symbols,set-builder-braces,記号,sets
1658,34,symbols,set-difference,記号,sets
1659,34,symbols,subset-sign,記号,sets
1660,34,symbols,union-sign,記号,sets
1661,34,symbols,because-sign,記号,logic
1662,34,symbols,for-all-quantifier,記号,logic
1663,34,symbols,iff-arrow,記号,logic
1664,34,symbols,implies-arrow,記号,logic
1665,34,symbols,logical-and-wedge,記号,logic
1666,34,symbols,logical-or-vee,記号,logic
1667,34,symbols,negation-sign,記号,logic
1668,34,symbols,qed-end-of-proof,記号,logic
1669,34,symbols,there-exists-quantifier,記号,logic
1670,34,symbols,therefore-sign,記号,logic
1671,34,symbols,angle-bracket-vector,記号,vectors
1672,34,symbols,cross-product-cross,記号,vectors
1673,34,symbols,curl-del-cross,記号,vectors
1674,34,symbols,divergence-del-dot,記号,vectors
1675,34,symbols,dot-product-dot,記号,vectors
1676,34,symbols,projection-notation,記号,vectors
1677,34,symbols,unit-vector-hat,記号,vectors
1678,34,symbols,vector-ab-arrow,記号,vectors
1679,34,symbols,vector-arrow-notation,記号,vectors
1680,34,symbols,vector-magnitude-bars,記号,vectors
1681,34,symbols,determinant-notation,記号,matrices
1682,34,symbols,identity-matrix-i,記号,matrices
1683,34,symbols,matrix-brackets,記号,matrices
1684,34,symbols,matrix-dimensions-by,記号,matrices
1685,34,symbols,matrix-entry-aij,記号,matrices
1686,34,symbols,matrix-inverse-notation,記号,matrices
1687,34,symbols,transpose-notation,記号,matrices
1688,34,symbols,argument-arg-z,記号,complex-numbers
1689,34,symbols,complex-a-plus-bi,記号,complex-numbers
1690,34,symbols,complex-conjugate-bar,記号,complex-numbers
1691,34,symbols,complex-modulus-bars,記号,complex-numbers
1692,34,symbols,imaginary-unit-i,記号,complex-numbers
1693,34,symbols,polar-form-cis,記号,complex-numbers
1694,34,symbols,base-n-subscript,記号,number-theory
1695,34,symbols,congruence-mod,記号,number-theory
1696,34,symbols,divides-bar,記号,number-theory
1697,34,symbols,gcd-notation,記号,number-theory
1698,34,symbols,lcm-notation,記号,number-theory
1699,34,symbols,binomial-distribution-b,記号,probability-statistics
1700,34,symbols,chi-square-symbol,記号,probability-statistics
1701,35,symbols,combination-ncr,記号,probability-statistics
1702,35,symbols,conditional-probability-bar,記号,probability-statistics
1703,35,symbols,conditional-probability-subscript-jp,記号,probability-statistics
1704,35,symbols,df-degrees-of-freedom,記号,probability-statistics
1705,35,symbols,distributed-as-tilde,記号,probability-statistics
1706,35,symbols,expected-value-e-of-x,記号,probability-statistics
1707,35,symbols,factorial-n,記号,probability-statistics
1708,35,symbols,h-naught-null,記号,probability-statistics
1709,35,symbols,h-sub-a-alternative,記号,probability-statistics
1710,35,symbols,iqr-abbreviation,記号,probability-statistics
1711,35,symbols,mu-population-mean,記号,probability-statistics
1712,35,symbols,normal-distribution-n,記号,probability-statistics
1713,35,symbols,p-hat-sample-proportion,記号,probability-statistics
1714,35,symbols,permutation-npr,記号,probability-statistics
1715,35,symbols,probability-of-a,記号,probability-statistics
1716,35,symbols,probability-of-intersection,記号,probability-statistics
1717,35,symbols,probability-of-union,記号,probability-statistics
1718,35,symbols,probability-x-equals-k,記号,probability-statistics
1719,35,symbols,quartile-q1-q3,記号,probability-statistics
1720,35,symbols,r-squared,記号,probability-statistics
1721,35,symbols,repeated-combination-h-jp,記号,probability-statistics
1722,35,symbols,s-sample-sd,記号,probability-statistics
1723,35,symbols,se-standard-error,記号,probability-statistics
1724,35,symbols,standard-deviation-sigma,記号,probability-statistics
1725,35,symbols,variance-of-x,記号,probability-statistics
1726,35,symbols,x-bar-sample-mean,記号,probability-statistics
1727,35,symbols,y-hat-predicted-value,記号,probability-statistics
1728,35,symbols,z-star-critical-value,記号,probability-statistics
1729,35,symbols,angle-abc,記号,geometry
1730,35,symbols,arc-ab,記号,geometry
1731,35,symbols,circle-o,記号,geometry
1732,35,symbols,congruent-sign,記号,geometry
1733,35,symbols,degree-sign,記号,geometry
1734,35,symbols,length-ab,記号,geometry
1735,35,symbols,line-ab-arrow,記号,geometry
1736,35,symbols,measure-of-angle,記号,geometry
1737,35,symbols,ordered-pair,記号,geometry
1738,35,symbols,parallel-sign,記号,geometry
1739,35,symbols,parallelogram-abcd,記号,geometry
1740,35,symbols,perpendicular-sign,記号,geometry
1741,35,symbols,pi-symbol,記号,geometry
1742,35,symbols,prime-label-image,記号,geometry
1743,35,symbols,ray-ab-arrow,記号,geometry
1744,35,symbols,segment-ab-overline,記号,geometry
1745,35,symbols,similar-sign,記号,geometry
1746,35,symbols,triangle-abc,記号,geometry
1747,35,symbols,alpha,記号,notation-other
1748,35,symbols,beta,記号,notation-other
1749,35,symbols,curly-braces,記号,notation-other
1750,35,symbols,delta-lowercase,記号,notation-other
1751,36,symbols,ellipsis,記号,notation-other
1752,36,symbols,epsilon,記号,notation-other
1753,36,symbols,equals-question-mark,記号,notation-other
1754,36,symbols,gamma,記号,notation-other
1755,36,symbols,lambda,記号,notation-other
1756,36,symbols,omega,記号,notation-other
1757,36,symbols,phi,記号,notation-other
1758,36,symbols,rho,記号,notation-other
1759,36,symbols,square-brackets,記号,notation-other
1760,36,symbols,wave-dash-range-jp,記号,notation-other
1761,36,phrases,add-up-thin-disks,フレーズ,class-listening
1762,36,phrases,apply-the-theorem,フレーズ,class-listening
1763,36,phrases,area-is-never-negative,フレーズ,class-listening
1764,36,phrases,check-by-differentiating,フレーズ,class-listening
1765,36,phrases,check-the-sign,フレーズ,class-listening
1766,36,phrases,class-listening-answers-in-the-back,フレーズ,class-listening
1767,36,phrases,class-listening-common-mistake,フレーズ,class-listening
1768,36,phrases,class-listening-does-that-make-sense,フレーズ,class-listening
1769,36,phrases,class-listening-extra-credit,フレーズ,class-listening
1770,36,phrases,class-listening-final-is-cumulative,フレーズ,class-listening
1771,36,phrases,class-listening-homework-is,フレーズ,class-listening
1772,36,phrases,class-listening-in-your-own-words,フレーズ,class-listening
1773,36,phrases,class-listening-its-due,フレーズ,class-listening
1774,36,phrases,class-listening-lets-go-over-the-homework,フレーズ,class-listening
1775,36,phrases,class-listening-lowest-quiz-dropped,フレーズ,class-listening
1776,36,phrases,class-listening-notice-that,フレーズ,class-listening
1777,36,phrases,class-listening-office-hours-are,フレーズ,class-listening
1778,36,phrases,class-listening-oops-good-catch,フレーズ,class-listening
1779,36,phrases,class-listening-pass-your-papers-forward,フレーズ,class-listening
1780,36,phrases,class-listening-raise-your-hand-if,フレーズ,class-listening
1781,36,phrases,class-listening-recall-that,フレーズ,class-listening
1782,36,phrases,class-listening-same-idea-as-before,フレーズ,class-listening
1783,36,phrases,class-listening-sanity-check,フレーズ,class-listening
1784,36,phrases,class-listening-take-out-a-sheet-of-paper,フレーズ,class-listening
1785,36,phrases,class-listening-this-will-be-on-the-test,フレーズ,class-listening
1786,36,phrases,class-listening-try-this-one,フレーズ,class-listening
1787,36,phrases,class-listening-turn-to-page,フレーズ,class-listening
1788,36,phrases,class-listening-warm-up,フレーズ,class-listening
1789,36,phrases,class-listening-well-come-back-to-this,フレーズ,class-listening
1790,36,phrases,class-listening-what-do-you-notice,フレーズ,class-listening
1791,36,phrases,class-listening-whats-the-next-step,フレーズ,class-listening
1792,36,phrases,class-listening-who-wants-to-come-up,フレーズ,class-listening
1793,36,phrases,class-listening-work-with-a-partner,フレーズ,class-listening
1794,36,phrases,class-listening-write-this-down,フレーズ,class-listening
1795,36,phrases,class-listening-you-dont-need-to-memorize,フレーズ,class-listening
1796,36,phrases,continuous-but-not-differentiable,フレーズ,class-listening
1797,36,phrases,differentiate-the-outside-first,フレーズ,class-listening
1798,36,phrases,divide-numerator-and-denominator-by-n,フレーズ,class-listening
1799,36,phrases,divide-the-figure,フレーズ,class-listening
1800,36,phrases,dont-forget-the-plus-c,フレーズ,class-listening
1801,37,phrases,evaluate-critically,フレーズ,class-listening
1802,37,phrases,find-the-area-by-integration,フレーズ,class-listening
1803,37,phrases,find-the-intersections-to-get-the-limits,フレーズ,class-listening
1804,37,phrases,find-the-pattern,フレーズ,class-listening
1805,37,phrases,in-order,フレーズ,class-listening
1806,37,phrases,integrate-by-parts-repeatedly,フレーズ,class-listening
1807,37,phrases,involves-imaginary-numbers,フレーズ,class-listening
